ticker,title,summary,date,time,url,date_clean
MSFT,Microsoft Weighs Xbox Restructuring As Investors Focus On Cloud And AI,"Microsoft (NasdaqGS:MSFT) is reportedly reviewing options for its Xbox gaming division, including a spin off, joint venture, or restructuring into a separate subsidiary. The review follows significant layoffs, pressure on revenue, and consistently low profit margins within Xbox relative to the wider group. Any decision could reshape how Microsoft allocates capital between gaming and its core cloud and AI businesses. For you as an investor, Xbox sits inside a much larger story at Microsoft,...",2026-06-14,15:11,https://finance.yahoo.com/markets/stocks/articles/microsoft-weighs-xbox-restructuring-investors-151116911.html,2026-06-14
MSFT,Is IREN (IREN) Quietly Rewriting Its AI Infrastructure Story With Microsoft-Backed GPU Financing?,"In early June 2026, IREN Limited closed a US$3.65 billion investment-grade GPU financing facility linked to its Microsoft AI cloud contract and advanced plans for an 800MW, transmission-ready data center campus in Bundey, South Australia, while also engaging BE Networks and NVIDIA DSX Air to test its upcoming Blackwell Ultra GPU deployment via a digital twin. Taken together, these moves highlight how IREN is trying to reposition itself from a Bitcoin miner into a large-scale AI...",2026-06-14,14:13,https://finance.yahoo.com/sectors/technology/articles/iren-iren-quietly-rewriting-ai-141321615.html,2026-06-14
MSFT,Bill Ackman Likes This Indirect AI Play Everyone’s Ignoring,"We just covered the Top 10 Stock Picks of 10 Famous Billionaires. Brookfield (NYSE:BN) ranks #9 (see Top 5 Stock Picks of 5 Famous Billionaires). Number of Hedge Funds: 47 Top Pick Of: Bill Ackman — Pershing Square Capital Brookfield (NYSE:BN) has quietly become an indirect play on the AI infrastructure buildout, thanks to its exposure […]",2026-06-14,13:49,https://finance.yahoo.com/markets/stocks/articles/bill-ackman-likes-indirect-ai-134946464.html,2026-06-14
MSFT,3 Cloud Computing Stocks to Load up on in June,"Hyperscaler cloud platforms are doing something rare in the AI era: turning eye-watering capital expenditures into accelerating top-line growth. With Q2 earnings reports landing in July, June is shaping up as a positioning window for the three mega caps that dominate enterprise cloud. Each just printed cloud growth that re-accelerated, each is sitting on contracted ... 3 Cloud Computing Stocks to Load up on in June",2026-06-14,13:30,https://247wallst.com/investing/2026/06/14/3-cloud-computing-stocks-to-load-up-on-in-june/,2026-06-14
MSFT,Microsoft Corp (MSFT): Teams Getting Another Feature Boost,"Microsoft Corp (NASDAQ:MSFT) is one of the most promising metaverse-related stocks to buy now. The company’s exposure to immersive technology comes primarily through Teams Immersive, 3D avatars in Microsoft Teams, spatial computing, and more. Microsoft Corp (NASDAQ:MSFT) continues to enhance its Teams product with more features. On June 10, the company updated the roadmap of […]",2026-06-18,21:13,https://finance.yahoo.com/technology/articles/microsoft-corp-msft-teams-getting-211317912.html,2026-06-18
MSFT,Microsoft warns new malware turns copy-paste against you,"Ctrl+C and Ctrl+V, the universally loved shortcut pair, is now a big threat to your crypto wallet. Microsoft (NASDAQ: MSFT) has uncovered a new strain of malware built to quietly drain cryptocurrency from Windows users. In a report on June 17, Microsoft Threat Intelligence and Microsoft ...",2026-06-18,20:28,https://www.thestreet.com/crypto/markets/microsoft-warns-new-malware-turns-copy-paste-against-you,2026-06-18
MSFT,Take-Two Stock Rises As 'GTA 6' Game Presales Set To Begin,"Take-Two Interactive Software shares rose after the video game publisher announced a presales date for ""Grand Theft Auto 6.""",2026-06-18,20:12,https://www.investors.com/news/technology/ttwo-stock-rises-gta-6-presales-news/?src=A00220&yptr=yahoo,2026-06-18
MSFT,Microsoft Builds $1 Billion-Plus AI Business With ByteDance,ByteDance is on track to spend more than $1 billion annually on Microsoft AI and cloud services.,2026-06-18,18:02,https://finance.yahoo.com/technology/ai/articles/microsoft-builds-1-billion-plus-180229532.html,2026-06-18
MSFT,Microsoft Faces AI Expectations Test,"Strong growth continues, but valuation and spending remain key investor concerns.",2026-06-18,18:00,https://finance.yahoo.com/technology/ai/articles/microsoft-faces-ai-expectations-test-180038534.html,2026-06-18
MSFT,"EU Cloud Probe Puts Microsoft, Amazon on Watch","Azure and AWS could face DMA obligations on interoperability, customer lock-in, and self-preferencing if EU regulators proceed.",2026-06-18,17:59,https://finance.yahoo.com/technology/articles/eu-cloud-probe-puts-microsoft-175953201.html,2026-06-18
MSFT,Weekly Wrap: Bitcoin Slumps As Fed Turns Hawkish On Interest Rates,Bitcoin (CRYPTO: $BTC) ended the week on a down note as a tentative recovery stalled after the U.S. Federal Reserve...,2026-06-19,22:40,https://www.cryptoprowl.com/releases/weekly-wrap-bitcoin-slumps-as-fed-turns-hawkish-on-interest-rates-5933,2026-06-19
MSFT,Allbirds exposes a new test for the AI trade,Allbirds is not big enough to define the artificial intelligence market. That’s exactly why investors need to pay attention. The sneaker maker’s transition into Smartbird (BIRD) is more than just another strange corporate rebranding. It could be a good sign for where the AI trade has gone following ...,2026-06-19,16:17,https://www.thestreet.com/investing/allbirds-exposes-a-new-test-for-the-ai-trade,2026-06-19
MSFT,Donald Trump’s Under-The-Radar Tech Stock Pick Everyone’s Ignoring,We just covered Donald Trump Stock Portfolio: 10 Best AI and Tech Stock Picks in 2026. Adeia Inc (NASDAQ:ADEA) ranks #9 (see Donald Trump Stock Portfolio: 5 Best AI and Tech Stock Picks in 2026). The stocks identified in this article are based on Trump’s financial disclosure filings released by the U.S. Office of Government Ethics […],2026-06-19,15:34,https://finance.yahoo.com/markets/stocks/articles/donald-trump-under-radar-tech-153404937.html,2026-06-19
MSFT,SpaceX Is Now the Fifth Most Valuable Company on the Planet. How to Play SPCX Stock Here.,"SpaceX just leapfrogged Amazon to become the world’s fifth-most valuable company. With Elon Musk’s empire still gaining altitude, what’s the best way to play SPCX stock now?",2026-06-19,15:09,https://www.barchart.com/story/news/2557228/spacex-is-now-the-fifth-most-valuable-company-on-the-planet-how-to-play-spcx-stock-here,2026-06-19
MSFT,"SpaceX Is the 5th Most Valuable Public Company in the World. Can It Overtake Nvidia, Alphabet, Apple, or Microsoft?",The largest IPO in history has continued to grow in the following days.,2026-06-19,14:50,https://www.fool.com/investing/2026/06/19/spacex-is-the-5th-most-valuable-public-company-in/,2026-06-19
MSFT,Microsoft and Chevron plan one of the largest gas-powered data center projects in US,"Microsoft inked a 20-year power purchase agreement with Chevron, locking in decades of carbon emissions from a new natural gas power plant.",2026-06-22,20:37,https://finance.yahoo.com/energy/articles/microsoft-chevron-plan-one-largest-203719624.html,2026-06-22
MSFT,Oil Giant Emerges As An AI Power Play; Two Key Suppliers Rally,"Chevron announced Monday that it will power a huge Microsoft data center in West Texas with natural gas, using gas turbines supplied by GE Vernova and Caterpillar.  GE Vernova stock rose near a buy point, and Caterpillar stock jumped.  Project Kilby, as it is known, is expected to produce 2.7 gigawatts of electricity.",2026-06-22,20:15,https://www.investors.com/news/ge-vernova-stock-caterpillar-microsoft-chevron-ai-power-deal/?src=A00220&yptr=yahoo,2026-06-22
